IsROS,IsCybersecurity,IsThreat,IsMitigation,Spoofing,Tampering,Repudiation,Information Disclosure,DoS,Elevation  of Privilege,Item Title,Abstract,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enhanced particle swarm optimization-based hyperparameter optimized stacked autoencoder for credit card fraud detection,"In recent years, several fraud attempts have been made in various sectors including finance, banking and insurance. In fact, credit card fraud refers to the unauthorized use of a credit card account to obtain money, products or services. It involves the manipulation of card details for fraudulent purchases or withdrawals. These fraudulent incidents result in substantial financial losses of different divisions of businesses. The present manuscript presents an innovative system used to detect credit card fraud employing unsupervised deep learning. However, the effectiveness of deep learning models relies on the configuration of hyperparameter values and the avoiding of overffiting issue, tasks that provide time-consuming and require significant trial and error. The proposed model utilizes an improved particle swarm optimization (PSO) to optimize the training hyperparameters such as global initial connection weights and thresholds, while leveraging stacked autoencoder for classification purposes. Unlike the existing model, that introduced in this work takes into account transactional data and enables the classifier to accurately identify the most crucial transactions within the input sequence, which allows predicting fraudulent transactions more accurately. This approach combines the strengths of three methods: SMOTE-Tomek for handling imbalanced data, local search PSO for hyperparameter optimization, and an enhanced stacked autoencoder used to detect anomaly in credit card fraud transactions. The comparative study reveals that the developed model is the most efficient, in comparison with the other models.",International Journal of Data Science and Analytics,,,,10.1007/s41060-024-00524-x,Houda AbadliaNadia Smairi,2024.0,https://link.springer.com/article/10.1007/s41060-024-00524-x,Article
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stronger Security for&#xa0;Threshold Blind Signatures,"Blind signatures allow a user to obtain a signature from an issuer in a privacy-preserving way: the issuer neither learns the signed message, nor can link the signature to its issuance. The threshold version of blind signatures further splits the secret key among n issuers, and requires the user to obtain at least \(t\le n\) of signature shares in order to derive the final signature. Security should then hold as long as at most \(t-1\) issuers are corrupt. Security for blind signatures is expressed through the notion of one-more unforgeability and demands that an adversary must not be able to produce more signatures than what is considered trivial after its interactions with the honest issuer(s). While one-more unforgeability is well understood for the single-issuer setting, the situation is much less clear in the threshold case: due to the blind issuance, counting which interactions can yield a trivial signature is a challenging task. Existing works bypass that challenge by using simplified models that do not fully capture the expectations of the threshold setting. In this work, we study the security of threshold blind signatures, and propose a framework of one-more unforgeability notions where the adversary can corrupt \(c<t\) issuers. Our model is generic enough to capture both interactive and non-interactive protocols, and it provides a set of natural properties with increasingly stronger guarantees, giving the issuers gradually more control over how their shares can be combined. As a point of comparison, we reconsider the existing threshold blind signature models and show that their security guarantees are weaker and less clearly comprehensible than they seem. We then re-assess the security of existing threshold blind signature schemes – BLS-based and Snowblind – in our framework, and show how to lift them to provide stronger security.",Advances in Cryptology – EUROCRYPT 2025,,,,10.1007/978-3-031-91124-8_12,Anja LehmannPhillip NazarianCavit Özbay,2025.0,https://link.springer.com/chapter/10.1007/978-3-031-91124-8_12,Conference paper
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,End-to-End Probabilistic Depth Perception and 3D Obstacle Avoidance using POMDP,"In most real world applications, noisy and incomplete information about the robot proximity is inevitable due to imperfections coupled with the onboard sensors. The perception and control problems go hand in hand in order to efficiently plan safe robot maneuvers. This paper proposes a method to generate robot actions directly from a sequence of depth images. The notion of Artificial Potential Field (APF) approach is used where a robot action is obtained by combining the attractive and repulsive actions generated by the goal and the obstacles respectively. This article assumes environment perception uncertainty that relates to the estimation of an obstacle’s location relative to the robot. The repulsive action generation is formulated as a Partially Observable Markov Decision Process (POMDP). A Particle Filter (PF) approach is used to estimate and track valid scene points in the robot sensing horizon from an imperfect depth image stream. The most probable candidates for an occupied region are used to generate a velocity action that minimizes the repulsive potential at each time instant. Approximately optimal solutions to the POMDP are obtained using the QMDP technique which enables us to perform computationally expensive operations prior to a robot run. Consequently, suitable repulsive actions are generated onboard the robot, each time an image is received, in a computationally feasible way. An attractive action, obtained by solving for the negative gradient of the attractive potential is finally added to the repulsive action to generate a final robot action at every time step. Lastly, the robustness and reliability of this approach is demonstrated close-loop on a quadrotor UAV equipped with a depth camera. The experiments also demonstrate that the method is very computationally efficient and can be run on a variety of platforms that have limited resources on-board.",Journal of Intelligent & Robotic Systems,,,,10.1007/s10846-021-01489-w,Shakeeb AhmadZachary N. SunbergJ. Sean Humbert,2021.0,https://link.springer.com/article/10.1007/s10846-021-01489-w,Article
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC-AAM: blockchain-enabled decentralized role-centric authentication and access management for distributed organizations,"In large organizations, we achieve security by limiting unnecessary access to shared resources based on the users' roles. It reduces administrative work and enhances security. Due to the security requirements of role-centric authentication and access management, it is challenging to create an efficient centralized system for distributed applications. Centralized authentication and access control systems are prone to single-point failure, security threats, privacy, and scalability issues. This paper presents a decentralized role-centric authentication and resource access management technique called RC-AAM. It relies on the security features provided by cryptography and blockchain, and provides role ownership proof, role verification, and role validation without depending on a central authority. RC-AAM prototype is deployed and tested on the Ethereum test network. The results show that the proposed technique is efficient in terms of access management, permissions verification, incurs low cost, and is able to satisfy distributed environment requirements. Moreover, it shows superior performance compared to the state-of-the-art techniques of role-centric authentication and access management.",Cluster Computing,,,,10.1007/s10586-021-03352-x,Aqsa RashidAsif MasoodAtta ur Rehman Khan,2021.0,https://link.springer.com/article/10.1007/s10586-021-03352-x,Article
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Evaluating heuristic techniques as a solution of controller placement problem in SDN,"SDN has dramatically changed the landscape of the current network paradigm by regulating the network through software in the control plane, called a controller. However, owing to scalability issues in WAN, multiple controllers are deployed for better management of the network. In this paper, we first design the mathematical model for the Controller Placement Problem (CPP) and Reliable CPP (RCPP). While solving CPP and RCPP, we are trying to minimize the total average latency and take the capacity of the controller, and load on the switch as constraints. Afterward, we simulated our proposed approach Varna Based Optimization (VBO), and compared it with other traditional population-based heuristic algorithms such as PSO, TLBO, Jaya, BOA, and WOA. It has been observed and found that VBO provides better results in comparison to others in most of the cases. In order to establish the validity of simulation results, we have deployed the results obtained from simulation over a real and operational emulation-based setup created via ONOS controller and mininet. The emulation results exhibit the same behaviour as simulation.",Journal of Ambient Intelligence and Humanized Computing,,,,10.1007/s12652-022-03733-z,Ashutosh Kumar SinghShashank SrivastavaShashwati Banerjea,2022.0,https://link.springer.com/article/10.1007/s12652-022-03733-z,Article
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Biological Activity of Photodynamic Laser Radiation and Nickel Nanoparticles on <i>Staphylococcus aureus</i> Bacteria,"S. aureus produces biofilm, causing bacterial adherence to different surfaces. There are few studies on the antibacterial effects of nickel nanoparticles (Ni-NPs). The aim of the present study is to examine the inhibitory effect of Ni-NPs on biofilm formation against S. aureus treated with low-intensity photodynamic laser therapy for photoactivation by methylene blue (MB) dye. Ni-NPs were synthesized by solution reduction process and characterized by SEM, TEM, UV-Visible spectrum, and EDS analysis. The result shows that Ni-NPs are of high purity. The results revealed that the decrease in bacterial cell conductivity due to cell wall rupture and massive cell death which appears in the ultrastructure of a bacterial cell by TEM. Biofilm formation significantly decreased by increased different concentrations of 50, 100, 150, and 200 μg/ml of Ni-NPs, in the presence of MB which increased the absorption of the laser beam and enhance the killing effect of the cell envelope. It was concluded that the combined therapy of MB loaded into Ni-NPs, light irradiates both MB and the Ni-NPs associated with MB. Our composite has dual effect one coming from the photothermal effect of the Ni-NPs and the other coming from the photodynamic effect of the MB and is the more effective method to destroy S. aureus pathogenic microorganism.",BioNanoScience,,,,10.1007/s12668-023-01074-5,Sahar E. Abo-Neima,2023.0,https://link.springer.com/article/10.1007/s12668-023-01074-5,Article
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fault-tolerant control strategies for industrial robots: state of the art and future perspective on AI-based fault management,"Fault-tolerant control schemes are essential for affirming the safe and dependable operation of industrial robots. In this detailed review, we discuss the current developments in fault-tolerant control strategies for industrial robots. The main focus is given to highlight some major contributions in fault-tolerant control systems used in robotic manipulators with single or multiple joints, incorporating any linear or non-linear robust approach for industrial robots, design, and implementation. The paper also discusses adaptive fault-tolerant control of robots with sensor and/or actuator faults and unknown parameters, and fault-tolerant cooperative control of multiple robot teams for collaborative tasks. The present work provides a comprehensive overview of the recent advancements in fault-tolerant control strategies for industrial robots using both classical nonlinear methods as well as intelligent approaches using AI and machine learning, which will be useful for researchers and engineers working in this field.",Artificial Intelligence Review,,,,10.1007/s10462-025-11327-2,Zeashan KhanAli NasirSamir Mekid,2025.0,https://link.springer.com/article/10.1007/s10462-025-11327-2,Article
True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bayesian Optimization Based Trust Model for Human Multi-robot Collaborative Motion Tasks in Offroad Environments,"In this paper, we seek to develop a computational human to multi-robot system (MRS) trust model to encode human intention into the MRS motion tasks in offroad environments. Our computational trust model builds a linear state-space equation to capture the influence of environmental attributes on human trust in an MRS. Bayesian inference is used to derive the posterior distribution of the trust model parameters. Due to the intractable computation of the posterior distributions, we develop a Markov Chain Monte Carlo sampling algorithm by integrating the Gibbs sampler with the forward-filtering-backward-sampling to approximate the distributions. A Bayesian optimization based experimental design (BOED) is proposed to sequentially learn the human-MRS trust model parameters. Inspired by decision field theory, we develop a human preference based acquisition function for the BOED to explore the MRS motion path and collect data for the trust model in an efficient way. A case study on human-MRS collaborative bounding overwatch task is deployed, which is a multi-robot motion task traditionally used in offroad environments and requires a heavy cognition workload for the human to collaborate with the MRS. Trials using simulated human agents and human subjects collaborating with an MRS are conducted in the ROS Gazebo simulator. The simulated human agent with MRS shows that the BOED can correctly estimate the trust model parameters. The human subject tests demonstrate the capability of our computational trust model in capturing the human’s trust dynamics with the goodness of fit metrics. The tests also show statistically significant results by comparing the BOED with a benchmark experimental design approach. The BOED resulted in fewer collisions with obstacles, lower frequency of contact loss between robots, lower operator workload, and higher system usability.",International Journal of Social Robotics,,,,10.1007/s12369-023-01011-2,Huanfei ZhengJonathon M. SmerekaDariusz MikulskiYue Wang,2023.0,https://link.springer.com/article/10.1007/s12369-023-01011-2,Article
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forensic Investigation of A Hacked Industrial Robot,"Industrial robots are playing a key role in the Fourth Industrial Revolution (Industry 4.0). This latest generation of robots incorporates smart technologies and networking to support machine-to-machine and machine-to-human communications, and Internet of Things integration for advanced automation. The enhanced connectivity increases the attack surface of industrial robots, providing hackers with more attack options. Cyber attacks on industrial robots not only bring about economic losses to manufacturers, such as damage to production lines, but they can also cause injuries to workers, even deaths.",Critical Infrastructure Protection XIV,,,,10.1007/978-3-030-62840-6_11,Yanan GongKam-Pui ChowYonghao MaiJun ZhangChun-Fai Chan,2020.0,https://link.springer.com/chapter/10.1007/978-3-030-62840-6_11,Conference paper
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antibacterial activity of biosynthesized zinc oxide nanoparticles using Kombucha extract,"Antibacterial resistance is a growing global vital medical problem when the innovation and development of new antibiotics are dwindling. Different nanomaterials were synthesized and developed as safe and effective alternative antimicrobial agents. The current study highlights the effect of the antibacterial activity of newly biosynthesized zinc oxide nanoparticles (ZnO NPs) obtained from Kombucha extract. Production of ZnO NPs was optimized and the synthesized nanoparticles were characterized using UV–visible spectroscopy, Fourier transform infrared spectroscopy (FTIR), X-ray diffraction (XRD), Zeta potential and transmission electron microscope (TEM) analysis. The optimum conditions for ZnO NPs production were at temperature 30 °C, pH 9 and 25 mM of Zn(NO3)2.6H2O. The ZnO NPs biosynthesis was detected in the extract within 24 h. at 35 °C in dark conditions. The XRD pattern displayed 100, 101, 110, and 103 crystal planes. FTIR spectrum showed bands of 1° and 2° amines at 2922.6 cm−1 and a stretching vibration band of vinyl at 1657.5 cm−1. In addition, the results confirmed the positive charge (19 ± 3 mV) and crystalline nature of spherical-shaped ZnO NPs with an average size of 23 ± 1.5 nm. The antibacterial activity of ZnO NPs was tested against different American-type culture collection strains. ZnO NPs exhibited minimum inhibition concentration (MIC) values of 25 µg/ml against Escherichia coli ATCC25922, 30 µg/ml against Staphylococcus aureus ATCC25923 and Pseudomonas aeruginosa ATCC27853, 35 µg/ml against Serratia liquefaciens OQ071699.1 and S. saprophyticus OQ071703.1 and 40 µg/ml against Lysinibacillus fusiformis OQ071701.1 and Klebsiella pneumoniae ATCC33495. Ultrastructure TEM study of the treated bacteria by MIC of ZnO NPs confirmed their highly toxic action on the bacterial cell wall, resulting in bacterial cell membrane rupture. Treated bacteria appeared as extensively damaged cells with the formation of vacuoles and lipids. The provided approach of ZnO NPs in combination with Kombucha SCOBY has a promising future in overcoming bacterial resistance problems in place of using antibiotics.",SN Applied Sciences,,,,10.1007/s42452-023-05546-x,Amira A. El-FallalReham A. ElfayoumyMohamed M. El-Zahed,2023.0,https://link.springer.com/article/10.1007/s42452-023-05546-x,Article
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Quality, shelf-life of broiler fillets dipped in clove oil compared to peroxyacetic acid and chlorine and their consequences on inoculated <i>Salmonella enterica</i>","The study aimed to evaluate the decontamination efficacy of clove oil on broiler Pectoralis major fillets natural spoilage-flora and Salmonella contamination compared to chlorine and a commercial triple-mixture of peroxyacetic acid (PAA). Furthermore, the intervention’s impact on breast fillet shelf-life and physicochemical quality was investigated. Thirty-six fillets (fillets n = 3 × storage-period n = 6 × replication n = 2) were dipped in one of four treatments: sterile water (control), chlorine (50 ppm), clove (1.5%) or PAA (225 ppm). For Salmonella-inoculated experiment, 18 fillets were dipped per treatment (fillet n = 3 × storage-period n = 6). Overall, the PAA retarded most spoilage microflora and Salmonella growth, particularly aerobic plate count, below the unacceptable spoilage level of 6 log CfU/g for 9 chilling-days. However, specific meat quality metrics, particularly oxidative stability, were negatively impacted by PAA. Clove exhibited a lower and/or similar, but delayed, antibacterial effect on spoilage-flora and Salmonella levels than PAA, along with an impressive antioxidant protective effect on fillets attributes, particularly lightness and appearance. Chlorine at the current recommended dose did not extend shelf-life beyond six days or reduce Salmonella growth, although it generated lower yellowness, higher redness, and tenderness scores than other treatments. Treatments did not prolong the fillets shelf-life beyond 6 cooling-days due to oxidizing properties of PAA, diminished chlorine concentration, and shorter contact time of clove. Cloves could therefore be sprayed in another step before final packaging to extend contact-time and boost antioxidant and antibacterial barriers. Lower doses and shorter exposure durations seem desirable and could contribute to minimize the PAA negative oxidative effect on meat quality parameters.",Discover Applied Sciences,,,,10.1007/s42452-024-06053-3,Bossi GamilAmani M. SalemWalid S. ArabIslam Ibrahim Sabeq,2024.0,https://link.springer.com/article/10.1007/s42452-024-06053-3,Article
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Evaluating techniques from low-shot learning on traditional imbalanced classification tasks,"Recent advances in machine learning have resulted in techniques that are effective in complex scenarios, such as those with many rare classes or with multimodal data; in particular, low-shot learning (LSL) is a challenging task for which multiple strong approaches have been developed. We hypothesize that these techniques’ effectiveness against the data scarcity within LSL may translate to effectiveness against the data scarcity within more “traditional” supervised, imbalanced, binary classification tasks such as fraud detection; however, there has been relatively little research which applies them in these contexts. In this paper, we aim to fill this gap by selecting two LSL papers from prior literature (representing two major approaches to LSL, optimization-based and contrastive), and reevaluate their models on two highly-imbalanced tabular fraud detection datasets, including a “big-data” Medicare dataset. To the best of our knowledge, our work is the first to directly compare optimization-based and contrastive approaches in any setting, and the first work to examine either of these approaches on a tabular big-data task. We find that the contrastive learning method we test, Siamese-RNN, performs on par with state-of-the-art non-LSL baseline learners for especially big and severely imbalanced data, and significantly outperforms them for smaller and less severely imbalanced data.",Journal of Big Data,,,,10.1186/s40537-025-01171-0,Preston Billion-PolakTaghi M. Khoshgoftaar,2025.0,https://link.springer.com/article/10.1186/s40537-025-01171-0,Article
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Connecting Calcium-Based Nanomaterials and Cancer: From Diagnosis to Therapy,Recent progress of the calcium-based nanomaterials-mediated cancer diagnosis and therapy were summarized.,Nano-Micro Letters,,,,10.1007/s40820-022-00894-6,Shuang BaiYulu LanShiying FuHongwei ChengZhixiang LuGang Liu,2022.0,https://link.springer.com/article/10.1007/s40820-022-00894-6,Article
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Smart Solid Waste Management System Using IoT Technology: Comparative Analysis, Gaps, and Challenges","With the consistent spike in the world’s population and continued expansion of urban cities, waste is a highly visible city problem for every prominent stakeholder including the respective State Government of the territory. Waste management in the cities has big expenditures based on the method of waste collection and disposable systems that are opted by a particular city. There are several ways to enhance the waste collection mechanism, however, one of the most appropriate systems with appropriate use of technology is key to getting the waste management system right and making it commercially viable. The latest entrant to smart city waste management is the Internet of Things (IoT). The smart bins comprising IoT sensors and route optimization improve traditional waste management processes in the most efficient manner. Therefore, this paper reviews various IoT-based solutions used for waste collection and route optimization methods for garbage collector vehicles in the past decade. The objective of the paper is to study and analyze the state-of-the-art techniques used for the waste management system with smart IoT-enabled bins. In this paper, analyses of research papers are described in the literature. Research gaps from an existing work have been concluded based on the results of the study. Further, this paper also describes the various challenges and issues of the smart waste management system. This thus, calls for further improvement and innovation.",Intelligent Cyber Physical Systems and Internet of Things,,,,10.1007/978-3-031-18497-0_58,Meenakshi Shruti PalMunish Bhatia,2023.0,https://link.springer.com/chapter/10.1007/978-3-031-18497-0_58,Conference paper
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pass Transistor XOR Gate Based Radiation Hardened RO-PUF,Hardware security is important and need of the hour particularly for low cost electronic devices. Hardware-based encryption designs such as physically unclonable functions (PUFs) outperform any known software-based cryptography technique in terms of attack deterrence. This paper proposes a novel design of Three-Transistor (3T) XOR gate based ring-oscillator (RO) PUF. This XOR gate is used as its main element because of its high critical charge than those present in the literature. The critical charge of this XOR gate being 35.52% higher as compared to the inverter. The 3T XOR gate based PUF is then designed with improved uniqueness and reliability at different operating temperatures. The uniqueness of the proposed PUF design is 0.4958 which is better as compared to other counterparts.,VLSI Design and Test,,,,10.1007/978-3-031-21514-8_28,Syed Farah NazSajid KhanAmbika Prasad Shah,2022.0,https://link.springer.com/chapter/10.1007/978-3-031-21514-8_28,Conference paper
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A personalized clinical assessment: multi-sensor approach for understanding musculoskeletal health in the frail population,"Sarcopenia is a muscle disorder causing a progressive reduction of muscle mass and strength, but the mechanism of its manifestation is still partially unknown. The three main parameters to assess are: muscle strength, muscle volume or quality and low physical performance. There is not a definitive approach to assess the musculoskeletal condition of frail population and often the available tests to be performed in those clinical bedridden patients is reduced because of physical impairments. In this paper, we propose a novel instrumental multi-domain and non-invasive approach during a well-defined protocol of measurements for overcoming these limitations. A group of 28 bedridden elder people, subjected to surgery after hip fracture, was asked to perform voluntary isometric contractions at the 80% of their maximum voluntary contraction with the non-injured leg. The sensor employed before and/or during the exercise were: ultrasound to determine the muscle architecture (vastus lateralis); force acquisition with a load cell placed on the chair, giving an indication of the muscle strength; surface electromyography (EMG) for monitoring muscular electrical activity; time-domain (TD) near-infrared spectroscopy (NIRS) for evaluating muscle oxidative metabolism.",BioMedical Engineering OnLine,,,,10.1186/s12938-024-01287-z,R. ReA. ScanoO. AmataL. SpinelliA. TombaC. BrambillaA. FrizzieroA. V. CasertaR. CubedduA. TorricelliD. Contini,2024.0,https://link.springer.com/article/10.1186/s12938-024-01287-z,Article
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adaptive UC NIZK for&#xa0;Practical Applications,"Non-interactive zero-knowledge proofs of knowledge (NIZKPoK) serve as a key building block in many important cryptographic protocols. In practice, NIZKPoK are often constructed from \(\varSigma \)-protocols based on the discrete logarithm assumption, and proven secure in the random-oracle model (ROM). Recent work and standardization initiatives have highlighted the importance of concurrent security of NIZKPoK against adversaries who are capable of adaptive corruption.",Progress in Cryptology – LATINCRYPT 2025,,,,10.1007/978-3-032-06754-8_3,Anna LysyanskayaLeah Namisa Rosenbloom,2026.0,https://link.springer.com/chapter/10.1007/978-3-032-06754-8_3,Conference paper
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Genetic algorithm-based oversampling approach to prune the class imbalance issue in software defect prediction,"Class imbalance is the potential problem that has been existent in machine learning, which hinders the performance of the classification algorithm when applied in real-world applications such as electricity pilferage, fraudulent transactions, anomaly detection, and prediction of rare diseases. Class imbalance refers to the problem where the distribution of the sample is skewed or biased toward one particular class. Due to its intrinsic nature the software fault prediction dataset falls into the same category where the software modules contain fewer defective modules compared to the non-defective modules. The majority of the oversampling techniques that has been proposed is to address the issue by generating synthetic samples of minority class to balance the dataset. But the synthetic samples generated are near duplicates that also results in over-generalization issue. We thus propose a novel oversampling approach to introduce synthetic samples using genetic algorithm (GA). GA is a form of evolutionary algorithm that employs biologically inspired techniques such as inheritance, mutation, selection, and crossover. The proposed algorithm generates synthetic sample of minority class based on the distribution measure and ensures that the samples are diverse within the class and are efficient. The proposed oversampling algorithm has been compared with SMOTE, BSMOTE, ADASYN, random oversampling, MAHAKIL, and no sampling approach with 20 defect prediction datasets from the promise repository and five prediction models. The results indicate that the genetic algorithm oversampling approach improves the fault prediction performance and reduced false alarm rate.",Soft Computing,,,,10.1007/s00500-021-06112-6,C. ArunC. Lakshmi,2021.0,https://link.springer.com/article/10.1007/s00500-021-06112-6,Article
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Model-aided and vision-based navigation for an aerial robot in real-time application,"In this paper, a novel navigation method with the assistance of a vehicle dynamic model (VDM), known as the VDM-aided navigation method, is introduced. This method is specifically designed for a subset of fixed-wing aerial robots within the broader category of unmanned aerial vehicles. Vision-based navigation (VBN) is employed to increase accuracy while maintaining reliability in Global Navigation Satellite System (GNSS) outages. In addition, an unscented Kalman filter (UKF) is used to estimate navigation parameters, including speed, position and attitude. This method uses the dynamic system as a process model and employs VBN, barometric altitude and vertical gyro as measurement inputs. In VBN, the method of scale-invariant feature transform is used as a method for image matching. To ensure the real-time capability of this method with the existing microprocessor, a hardware-in-the-loop (HIL) laboratory has been utilized. According to nonlinear observability methods, one can show the proposed integrated nonlinear navigation is observable under all conditions. Finally, the results of the HIL laboratory demonstrate that the proposed approach can estimate the robot navigation parameters with an acceptable level of precision even in the absence of an Inertial Navigation System (INS) and GNSS. It was validated even when there was an error of up to 20% in VDM parameters. Furthermore, an investigation was carried out regarding the use of Extended Kalman Filter instead of the UKF for the integrated navigation output. In GNSS outage conditions, considering both accuracy and cost, this method can serve as a valuable alternative for aerial robots. In addition, this approach can be recommended for INS fault detection with or without GNSS. Additionally, the integrated navigation provided can substitute the GNSS/INS system during fault conditions.",Intelligent Service Robotics,,,,10.1007/s11370-024-00532-7,M. AlizadehA. M. Khoshnood,2024.0,https://link.springer.com/article/10.1007/s11370-024-00532-7,Article
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,An improved whale optimization algorithm for the model order reduction of large-scale systems,"An improved whale optimization algorithm (IWOA) is developed for the model order reduction (MOR) of large-scale systems (LSS) in this paper. An equivalent reduced order model (ROM) for the higher-order system (HOS) is derived by considering integral square error (ISE) as the objective function using IWOA. Many practical systems of single-input and single-output (SISO) and multi-input and multi-output (MIMO) systems are considered to examine the worth of the proposed technique. The powerfulness and robustness of the proposed design technique are tested on various typical examples. Several simulation results have been reported to demonstrate the efficacy of IWOA. To prove the potentiality of the suggested technique, the results have been compared with the familiar classical MOR techniques as well as other heuristic algorithms available in the literature.",Journal of Electrical Systems and Information Technology,,,,10.1186/s43067-023-00097-y,Dasu ButtiSivakumar MangipudiSrinivasarao RayapudiMadhu Kiran BuddiKalyan Raj KanigantiTrinayani ChittajalluBhavana Rushi DontuVijay Arun DunnaRamaKrishna BoniChenchu Kishore Kumar Kothuri,2023.0,https://link.springer.com/article/10.1186/s43067-023-00097-y,Article
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Space-Deniable Proofs,"We introduce and construct a new proof system called Non-interactive Arguments of Knowledge or Space (NArKoS), where a space-bounded prover can convince a verifier they know a secret, while having access to sufficient space allows one to forge indistinguishable proofs without the secret.",Theory of Cryptography,,,,10.1007/978-3-032-12290-2_6,Jesko DujmovicChristoph U. GüntherKrzysztof Pietrzak,2026.0,https://link.springer.com/chapter/10.1007/978-3-032-12290-2_6,Conference paper
False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green Synthesis of Silver Nanoparticles Using Microbial Biosurfactant Produced by a Newly Isolated <i>Klebsiella</i> sp. Strain RGUDBI03 Through a Single Step Method and Exploring its Role in Enhancing the Chickpea and Rice Seed Germination,"Improving global food security by boosting crop production through environmentally friendly technology is critical in the fight against malnutrition. This study explores the use of green chemistry combined with nanotechnology to enhance seed germination. Silver nanoparticles (Ag NPs) were synthesized using a bacterial biosurfactant extracted from a newly discovered Klebsiella sp. strain RGUDBI03 found in a petroleum-contaminated site, employing a one-step method involving autoclaving. Electron microscopy analysis revealed well-dispersed Ag NPs ranging from 10–40 nm. X-ray diffraction (XRD) analysis confirmed the crystalline nature of the NPs with fcc lattice points of 111, 200, 220, and 311. Fourier-transform infrared spectroscopy (FTIR) spectra of the bacterial biosurfactant and Ag NPs showed the presence of C = C-H, C-H, and CH2 groups, confirming the biosurfactant's role as a reducing and capping agent. Nano-treated seeds of chickpea (Cicer arietinum), and rice (Oryza sativa) exhibited enhanced water uptake rates and 99% germination under optimized condition as compared to that of the control (i.e., 78–80%). This led to a more than threefold increase in α-amylase activity in the treated seeds (i.e., 0.33 and 1.54 mg/g respectively for chickpea and rice seeds) as compared to their respective control (i.e., 0.12 and 0.48 mg/g), converting starch into soluble sugar and promoting germination and growth. Furthermore, the Ag NPs showed no cytotoxic effects on red blood cells and earthworms (Eudrilus eugeniae), with visibly healthy villi in the gut region of treated samples, demonstrating their non-cytotoxic and eco-friendly nature. Overall, this study provides a comprehensive depiction of biosurfactant-mediated Ag NPs synthesis, their application in seed germination and growth enhancement, the likely mode of action of Ag NPs, as well as cytotoxicity and eco-toxicity assessment. Additionally, biosurfactant extracted from a newly isolated Klebsiella sp. is reported for the first time for the synthesis of Ag NPs, implementing in enhancing seed germination rate up to almost one hundred percent with no sign of cytotoxicity.",BioNanoScience,,,,10.1007/s12668-024-01444-7,Indukalpa DasPankaj BharaliPronami GogoiArchana BorahDebajit Borah,2024.0,https://link.springer.com/article/10.1007/s12668-024-01444-7,Article
